0.28 15650 12775 17183 10564 21940 15960 10957 10931 26703 10140 10288 10241 35894 7962 9904 10084 35604 10834 13489 15891 11155 35585 10887 15533 35683 11168 10547 16251
0.28 15639 12752 17191 10565 21932 15989 10955 10931 26706 10134 10291 10235 35906 7955 9935 10085 35633 10838 13471 15896 11146 35580 10883 15523 35695 11157 10535 16265
0.28 15637 12780 17158 10565 21966 15991 10951 10930 26701 10146 10297 10236 35904 7988 9914 10098 35620 10830 13465 15894 11150 35588 10883 15524 35687 11157 10546 16274
0.28 15642 12797 17180 10564 21950 15971 10952 10930 26750 10136 10291 10238 35881 7960 9920 10085 35617 10839 13475 15895 11148 35583 10888 15544 35700 11178 10548 16277
0.28 15631 12786 17201 10565 21950 15962 10949 10930 26716 10136 10293 10237 35897 7981 9918 10082 35626 10833 13464 15897 11151 35591 10884 15525 35679 11159 10548 16256
0.28 15645 12779 17196 10569 21922 15989 10956 10928 26713 10129 10297 10240 35895 7938 9917 10083 35635 10842 13476 15889 11140 35591 10880 15534 35680 11182 10546 16261
0.28 15625 12798 17181 10563 21962 15962 10955 10930 26729 10125 10290 10241 35902 8032 9912 10078 35612 10834 13461 15883 11146 35596 10875 15532 35685 11171 10543 16266
0.28 15622 12794 17176 10564 21933 15981 10955 10930 26717 10126 10292 10236 35894 7984 9913 10081 35622 10841 13473 15890 11143 35587 10877 15543 35683 11173 10543 16259
0.28 15639 12798 17216 10568 21928 15953 10949 10931 26714 10135 10289 10245 35902 8035 9910 10082 35602 10836 13461 15887 11156 35577 10884 15543 35691 11173 10539 16259
0.28 15623 12777 17211 10565 21931 15961 10954 10929 26697 10128 10290 10236 35890 7988 9908 10083 35602 10835 13467 15886 11158 35589 10870 15522 35681 11168 10537 16265
0.28 15645 12782 17163 10569 21942 15954 10955 10930 26735 10132 10294 10239 35902 7964 9919 10080 35627 10837 13474 15902 11153 35585 10880 15529 35689 11180 10541 16266
0.28 15646 12805 17205 10563 21917 15971 10956 10931 26710 10133 10291 10243 35907 7965 9923 10093 35601 10839 13480 15893 11149 35594 10885 15529 35689 11166 10541 16264
0.28 15643 12810 17155 10564 21923 15973 10954 10927 26714 10143 10297 10238 35885 7973 9920 10084 35605 10838 13467 15902 11141 35594 10885 15533 35690 11162 10546 16277
0.28 15649 12807 17196 10563 21933 15950 10951 10930 26737 10144 10292 10246 35904 7973 9914 10083 35623 10837 13475 15898 11143 35592 10888 15543 35691 11167 10542 16281
0.28 15622 12784 17187 10565 21921 15984 10956 10930 26723 10136 10292 10236 35900 7996 9917 10085 35596 10844 13464 15894 11140 35586 10874 15535 35685 11167 10543 16271
0.3 15647 12791 17185 10567 21950 15969 10957 10931 26717 10130 10299 10247 35905 8018 9905 10088 35621 10838 13467 15885 11148 35582 10884 15527 35684 11170 10543 16269
0.3 15651 12788 17197 10568 21949 15971 10957 10931 26711 10133 10293 10242 35893 8025 9924 10082 35627 10836 13467 15891 11141 35597 10876 15539 35670 11171 10542 16263
0.36 15634 12776 17176 10565 21967 15986 10959 10931 26729 10139 10299 10246 35895 7993 9909 10084 35628 10841 13473 15900 11152 35590 10883 15533 35681 11163 10540 16265
0.42 15648 12799 17203 10567 21939 15982 10958 10929 26719 10152 10301 10239 35903 7959 9924 10085 35639 10837 13469 15884 11153 35592 10879 15534 35686 11166 10539 16265
0.48 15647 12804 17182 10567 21944 16001 10958 10929 26722 10161 10310 10237 35898 7966 9920 10083 35613 10843 13472 15896 11140 35597 10880 15534 35695 11170 10546 16270
0.58 15630 12804 17157 10564 21927 15975 10956 10929 26728 10176 10310 10236 35894 7989 9921 10082 35618 10845 13481 15875 11144 35599 10876 15530 35677 11161 10547 16259
0.68 15652 12764 17206 10565 21931 15982 10956 10927 26706 10185 10316 10245 35934 8006 9928 10083 35603 10843 13466 15890 11166 35588 10883 15529 35684 11169 10536 16273
0.8 15640 12791 17186 10571 21968 15973 10956 10930 26743 10203 10323 10243 35916 8010 9945 10079 35622 10841 13488 15889 11146 35599 10879 15548 35692 11162 10550 16272
0.9 15651 12804 17179 10566 21957 15989 10963 10931 26706 10215 10331 10243 35935 8001 9947 10082 35629 10849 13473 15898 11144 35593 10877 15536 35688 11165 10543 16265
0.96 15628 12818 17176 10567 21964 15982 10957 10931 26760 10222 10335 10243 35935 8027 9940 10083 35605 10838 13460 15895 11149 35590 10879 15529 35687 11173 10541 16269
1.04 15614 12789 17167 10566 21939 15965 10961 10931 26722 10239 10334 10242 35913 8054 9948 10092 35619 10842 13475 15899 11150 35588 10879 15539 35689 11168 10549 16253
1.12 15646 12775 17178 10567 21947 15979 10960 10930 26751 10259 10339 10245 35935 8044 9944 10081 35605 10845 13468 15906 11142 35585 10883 15532 35699 11168 10536 16257
1.32 15622 12802 17187 10564 21983 15976 10961 10931 26727 10275 10343 10246 35937 8082 9964 10084 35628 10839 13469 15904 11136 35588 10882 15536 35687 11180 10537 16277
1.54 15652 12792 17171 10567 21934 15967 10956 10931 26743 10300 10353 10239 35922 8111 9954 10090 35635 10841 13457 15892 11138 35590 10882 15524 35691 11167 10547 16264
1.76 15639 12806 17169 10565 21923 15967 10956 10931 26755 10326 10356 10237 35919 8100 9956 10078 35613 10842 13490 15884 11142 35570 10886 15547 35680 11169 10540 16263
1.86 15644 12808 17200 10565 21975 15992 10959 10933 26758 10349 10355 10246 35930 8110 9968 10081 35609 10847 13468 15886 11135 35587 10878 15540 35684 11170 10539 16277
2.02 15657 12786 17168 10567 21949 15967 10962 10931 26749 10388 10360 10244 35925 8158 9964 10092 35615 10851 13470 15895 11146 35578 10877 15540 35689 11171 10547 16276
2.02 15643 12776 17171 10569 21953 15981 10963 10929 26760 10400 10361 10242 35946 8212 9969 10082 35596 10842 13482 15899 11147 35582 10876 15537 35687 11170 10539 16272
2.12 15635 12792 17165 10567 21957 15983 10960 10928 26754 10422 10363 10252 35932 8185 9971 10087 35609 10846 13490 15887 11143 35577 10876 15540 35693 11166 10541 16264
2.24 15641 12789 17146 10564 21968 15957 10965 10932 26762 10457 10370 10237 35924 8195 9965 10094 35624 10845 13484 15893 11134 35576 10880 15540 35682 11172 10543 16270
2.4 15617 12799 17174 10569 21935 15976 10958 10932 26755 10497 10380 10238 35954 8168 9975 10088 35632 10845 13474 15888 11146 35580 10877 15527 35686 11164 10547 16272
2.54 15634 12799 17171 10566 21952 15990 10963 10927 26770 10527 10378 10246 35937 8183 9972 10091 35620 10847 13476 15891 11134 35592 10878 15559 35691 11166 10548 16270
2.66 15634 12800 17173 10566 21953 15984 10971 10932 26746 10568 10384 10237 35947 8203 9979 10091 35621 10851 13486 15908 11139 35579 10881 15538 35687 11166 10539 16270
2.94 15632 12806 17196 10570 21943 16004 10962 10935 26778 10623 10382 10240 35957 8272 9973 10084 35597 10843 13471 15894 11141 35575 10877 15544 35688 11170 10547 16258
3.02 15634 12813 17193 10572 21953 15998 10962 10933 26769 10651 10393 10244 35967 8305 9983 10084 35593 10845 13476 15902 11140 35577 10882 15538 35691 11176 10546 16270
3.1 15653 12760 17171 10571 21962 15995 10963 10932 26749 10673 10395 10249 35955 8302 9986 10084 35624 10842 13481 15884 11142 35591 10879 15548 35695 11171 10537 16281
3.22 15630 12798 17217 10569 21941 15973 10971 10931 26781 10693 10387 10239 35950 8363 9989 10081 35613 10850 13498 15890 11139 35579 10874 15525 35691 11172 10541 16263
3.46 15611 12796 17215 10570 21957 15973 10969 10932 26777 10738 10395 10242 35965 8337 9990 10083 35630 10851 13472 15905 11143 35582 10880 15540 35695 11178 10551 16259
3.82 15635 12787 17195 10572 21964 15984 10969 10933 26782 10790 10399 10243 35950 8346 9990 10079 35632 10847 13489 15899 11136 35574 10868 15543 35685 11173 10533 16275
4.32 15654 12806 17194 10570 21936 15983 10962 10931 26779 10846 10402 10244 35970 8450 9990 10088 35628 10843 13476 15907 11142 35575 10882 15535 35685 11192 10536 16268
4.5 15640 12775 17188 10571 21956 15988 10964 10932 26782 10879 10403 10239 35968 8444 9991 10084 35630 10843 13468 15905 11132 35570 10878 15531 35685 11161 10543 16260
4.78 15648 12795 17171 10572 21982 15988 10965 10932 26801 10906 10407 10247 35961 8451 9996 10078 35631 10847 13492 15886 11131 35585 10873 15533 35681 11164 10543 16271
5.26 15641 12776 17165 10571 21986 16001 10966 10933 26795 10953 10407 10247 35968 8453 9997 10078 35616 10850 13478 15890 11135 35587 10869 15539 35690 11164 10540 16265
5.58 15636 12785 17155 10571 21962 15977 10967 10931 26816 10977 10412 10236 35973 8490 10006 10081 35623 10846 13474 15895 11133 35574 10876 15543 35686 11176 10535 16272
5.86 15627 12775 17179 10571 21945 16007 10967 10931 26817 11023 10414 10236 35969 8511 10017 10080 35618 10843 13481 15900 11133 35579 10880 15519 35689 11167 10537 16274
6.28 15607 12776 17184 10573 21962 15992 10967 10931 26791 11055 10416 10231 35969 8512 10007 10074 35611 10847 13486 15881 11133 35575 10871 15543 35684 11165 10538 16267
6.7 15621 12781 17177 10574 21966 15985 10966 10935 26830 11124 10430 10245 35987 8560 10006 10081 35619 10847 13479 15906 11141 35567 10875 15536 35678 11160 10541 16266
7.74 15627 12779 17163 10571 21965 15997 10967 10933 26811 11172 10433 10241 35962 8547 10020 10083 35590 10839 13474 15891 11131 35572 10876 15538 35687 11170 10535 16265
9.02 15630 12788 17180 10571 21953 15991 10969 10933 26850 11236 10437 10241 35985 8606 10036 10077 35626 10844 13462 15902 11140 35569 10874 15531 35685 11161 10542 16259
10.2 15647 12793 17158 10574 21967 15963 10970 10939 26834 11333 10444 10240 35991 8659 10037 10073 35627 10844 13484 15892 11134 35563 10882 15556 35693 11171 10547 16265
10.78 15625 12789 17176 10574 21941 16005 10971 10935 26815 11372 10452 10235 35989 8655 10051 10077 35618 10840 13470 15890 11127 35562 10874 15533 35692 11157 10545 16255
11.88 15628 12799 17175 10575 21953 15976 10973 10935 26829 11426 10459 10235 35992 8701 10057 10082 35615 10845 13485 15900 11138 35560 10868 15534 35684 11170 10542 16259
12.5 15656 12779 17186 10581 21962 16011 10967 10938 26862 11477 10467 10238 36019 8690 10066 10085 35602 10834 13495 15891 11131 35571 10877 15548 35684 11165 10531 16270
13.5 15654 12782 17204 10574 21950 15972 10969 10939 26865 11496 10470 10241 36011 8743 10066 10086 35605 10842 13492 15895 11130 35566 10877 15542 35694 11172 10546 16255
14.36 15661 12802 17173 10573 21984 15991 10970 10937 26874 11540 10484 10236 36014 8743 10076 10080 35596 10845 13499 15903 11125 35563 10879 15541 35692 11180 10545 16270
14.74 15662 12791 17186 10575 21967 15984 10979 10942 26854 11568 10489 10245 36022 8744 10084 10072 35601 10843 13496 15901 11137 35559 10878 15546 35674 11171 10546 16268
15.1 15646 12789 17200 10578 21964 15993 10966 10941 26882 11606 10490 10242 36017 8766 10086 10082 35630 10835 13480 15904 11127 35559 10874 15536 35693 11174 10545 16266
15.26 15634 12756 17175 10579 21989 16000 10974 10942 26880 11607 10490 10241 36012 8766 10085 10082 35603 10835 13482 15888 11129 35564 10876 15558 35686 11170 10545 16272
15.66 15651 12776 17193 10578 21951 15986 10977 10942 26913 11616 10496 10236 36020 8740 10092 10074 35617 10843 13498 15898 11122 35577 10867 15551 35682 11162 10540 16270
16.56 15627 12775 17167 10579 21974 15990 10971 10942 26912 11633 10499 10242 36029 8807 10107 10082 35607 10841 13486 15888 11124 35566 10871 15543 35692 11164 10543 16260
16.94 15649 12773 17174 10579 21989 16009 10966 10941 26920 11660 10501 10242 36030 8765 10105 10084 35588 10837 13483 15888 11131 35566 10877 15537 35689 11162 10544 16260
17.3 15652 12782 17213 10577 21928 15994 10972 10941 26892 11675 10507 10238 36027 8768 10112 10079 35585 10843 13476 15880 11132 35556 10877 15541 35680 11164 10545 16251
17.36 15648 12785 17170 10580 21964 15967 10980 10941 26900 11689 10510 10241 36042 8799 10123 10081 35585 10841 13490 15900 11129 35551 10870 15544 35691 11167 10540 16249
17.8 15634 12757 17167 10579 21976 15987 10970 10945 26903 11695 10507 10236 36044 8816 10112 10089 35575 10832 13489 15881 11131 35553 10876 15535 35685 11155 10539 16262
18.02 15664 12778 17173 10580 21979 15961 10975 10945 26926 11689 10515 10245 36033 8831 10120 10096 35600 10839 13487 15883 11112 35557 10877 15548 35687 11164 10538 16267
18.18 15633 12771 17160 10583 21964 15967 10979 10945 26907 11723 10515 10243 36034 8782 10126 10082 35594 10841 13480 15898 11119 35547 10873 15529 35688 11162 10537 16273
18.56 15645 12793 17165 10584 21944 15968 10974 10945 26915 11740 10517 10245 36035 8795 10118 10086 35570 10837 13489 15899 11122 35559 10881 15556 35689 11172 10539 16266
19.1 15658 12754 17147 10580 21957 15986 10977 10947 26931 11752 10519 10240 36036 8862 10126 10078 35594 10837 13488 15892 11133 35556 10878 15554 35684 11167 10539 16260
19.5 15618 12773 17178 10581 21971 15969 10978 10947 26937 11737 10528 10245 36065 8817 10132 10088 35627 10839 13481 15902 11128 35545 10872 15538 35694 11171 10539 16279
19.72 15628 12776 17184 10580 21988 15977 10973 10947 26919 11753 10530 10245 36051 8829 10137 10084 35601 10833 13493 15876 11117 35557 10877 15553 35683 11161 10542 16266
20.06 15626 12774 17206 10580 21979 15985 10979 10947 26922 11778 10534 10241 36071 8843 10139 10084 35583 10840 13504 15900 11120 35554 10872 15553 35690 11166 10533 16268
20.46 15657 12766 17157 10585 21967 15969 10980 10948 26947 11770 10537 10240 36073 8821 10147 10084 35600 10843 13495 15898 11113 35551 10879 15525 35697 11161 10537 16265
21.18 15649 12778 17184 10579 21990 15997 10977 10947 26937 11801 10539 10246 36065 8835 10140 10086 35578 10840 13505 15908 11119 35553 10879 15544 35686 11154 10546 16276
21.58 15642 12768 17153 10581 21985 15988 10979 10951 26947 11802 10541 10248 36072 8826 10154 10084 35573 10838 13496 15889 11121 35557 10873 15542 35677 11167 10543 16260
21.9 15657 12755 17169 10581 21979 15963 10977 10949 26950 11811 10541 10245 36061 8831 10149 10094 35591 10837 13514 15885 11120 35550 10879 15555 35682 11169 10539 16237
22.12 15655 12756 17159 10581 21978 16010 10980 10948 26931 11813 10543 10245 36067 8846 10162 10085 35589 10839 13491 15893 11116 35551 10881 15542 35686 11164 10539 16275
