0.24 15592 12681 17140 10531 21832 15840 10871 10885 26569 9959 10188 10237 35838 7870 9872 10100 35612 10873 13533 15950 11101 35714 10990 15612 35630 11159 10569 16196
0.24 15587 12686 17120 10529 21827 15840 10873 10888 26568 9959 10184 10241 35832 7847 9860 10088 35606 10875 13535 15958 11101 35705 10985 15610 35626 11157 10571 16195
0.24 15622 12679 17111 10531 21864 15824 10870 10883 26586 9943 10184 10237 35841 7875 9854 10089 35638 10876 13539 15959 11093 35709 10998 15607 35625 11160 10571 16212
0.24 15620 12707 17109 10529 21855 15836 10869 10888 26552 9948 10189 10228 35830 7844 9860 10087 35630 10878 13538 15961 11093 35709 10996 15603 35617 11155 10578 16201
0.24 15619 12694 17098 10531 21838 15838 10868 10885 26567 9971 10179 10234 35829 7878 9868 10095 35636 10871 13541 15956 11081 35709 10986 15604 35622 11149 10570 16200
0.24 15613 12681 17131 10529 21841 15853 10868 10885 26577 9961 10177 10227 35835 7884 9857 10097 35639 10874 13526 15966 11100 35710 10999 15624 35629 11154 10571 16196
0.24 15617 12692 17116 10528 21860 15841 10869 10885 26591 9964 10180 10232 35827 7863 9862 10090 35634 10870 13524 15963 11103 35713 10992 15608 35629 11166 10578 16205
0.24 15603 12690 17117 10527 21869 15844 10868 10885 26573 9958 10181 10230 35828 7871 9856 10088 35657 10865 13522 15957 11101 35717 10990 15626 35622 11151 10571 16214
0.24 15616 12697 17119 10529 21853 15830 10866 10884 26570 9963 10180 10232 35858 7857 9863 10089 35638 10870 13535 15967 11108 35711 10992 15615 35629 11157 10575 16219
0.24 15619 12689 17129 10528 21848 15812 10866 10885 26595 9962 10183 10230 35837 7867 9863 10096 35666 10875 13548 15957 11103 35696 10991 15616 35638 11158 10575 16213
0.28 15611 12696 17104 10530 21851 15848 10868 10887 26549 9966 10180 10229 35831 7852 9862 10091 35655 10873 13538 15959 11097 35705 10992 15615 35632 11157 10568 16215
0.36 15598 12710 17085 10528 21843 15848 10874 10886 26573 9955 10177 10234 35854 7922 9858 10086 35641 10877 13532 15972 11087 35723 10992 15621 35628 11153 10571 16212
0.5 15600 12696 17119 10531 21852 15848 10871 10890 26569 9973 10186 10239 35838 7852 9863 10104 35656 10866 13527 15980 11095 35717 11001 15664 35630 11150 10569 16218
0.66 15603 12710 17102 10533 21874 15833 10870 10891 26555 9960 10180 10230 35820 7852 9877 10097 35657 10871 13532 15980 11097 35704 10996 15675 35635 11147 10580 16226
0.86 15607 12697 17102 10532 21858 15852 10871 10889 26593 9951 10181 10234 35853 7901 9858 10090 35657 10870 13542 16005 11100 35707 11001 15725 35643 11153 10571 16201
1.06 15591 12714 17122 10529 21857 15848 10869 10891 26594 9954 10180 10233 35838 7852 9868 10093 35657 10865 13519 16014 11098 35711 11009 15752 35630 11156 10575 16215
1.38 15602 12711 17127 10533 21855 15841 10872 10891 26579 9958 10179 10234 35822 7885 9863 10093 35637 10872 13529 16030 11101 35711 11002 15800 35643 11160 10580 16219
