0.22 15602 12698 17100 10526 21847 15840 10864 10886 26549 9956 10177 10234 35839 7852 9844 10075 35668 10874 13492 15897 11185 35803 10976 15578 35642 11172 10575 16204
0.22 15615 12696 17082 10526 21832 15846 10869 10883 26559 9958 10175 10229 35824 7873 9851 10072 35636 10882 13482 15898 11199 35798 10973 15574 35642 11174 10567 16195
0.22 15585 12680 17110 10525 21851 15839 10867 10885 26561 9940 10181 10237 35815 7865 9854 10065 35658 10887 13491 15896 11194 35802 10976 15564 35656 11172 10576 16189
0.22 15604 12685 17085 10526 21834 15839 10868 10883 26586 9953 10177 10235 35817 7855 9860 10072 35655 10882 13481 15904 11187 35803 10977 15564 35651 11176 10575 16189
0.22 15606 12683 17104 10525 21857 15817 10858 10883 26586 9945 10175 10232 35817 7876 9851 10067 35661 10877 13495 15914 11195 35804 10981 15569 35641 11170 10578 16202
0.22 15606 12685 17117 10527 21824 15823 10860 10883 26558 9939 10180 10232 35835 7870 9854 10064 35666 10881 13489 15905 11190 35805 10978 15555 35652 11170 10570 16187
0.22 15620 12705 17092 10525 21835 15839 10863 10885 26562 9943 10176 10235 35827 7863 9849 10080 35631 10877 13478 15909 11190 35804 10987 15581 35655 11176 10569 16183
0.22 15615 12684 17085 10529 21873 15838 10864 10884 26557 9944 10177 10239 35828 7876 9845 10069 35668 10884 13476 15907 11198 35806 10985 15564 35652 11169 10583 16195
0.22 15622 12702 17131 10524 21832 15829 10866 10884 26563 9963 10184 10234 35831 7887 9860 10071 35624 10875 13481 15898 11204 35793 10980 15572 35653 11178 10580 16178
0.22 15620 12680 17128 10528 21850 15820 10865 10885 26586 9948 10180 10236 35842 7893 9858 10073 35662 10873 13480 15899 11191 35802 10979 15565 35653 11178 10567 16199
0.22 15609 12683 17116 10525 21823 15829 10862 10885 26574 9958 10174 10229 35836 7862 9849 10071 35646 10877 13490 15908 11189 35803 10978 15572 35647 11179 10572 16175
0.22 15606 12666 17109 10525 21853 15824 10861 10883 26557 9945 10176 10238 35829 7880 9850 10070 35652 10881 13487 15900 11186 35787 10976 15565 35641 11166 10573 16193
0.22 15595 12683 17096 10527 21849 15826 10860 10883 26575 9941 10170 10237 35821 7851 9850 10079 35637 10879 13492 15916 11201 35807 10983 15570 35658 11173 10572 16189
0.24 15620 12699 17094 10523 21853 15846 10870 10883 26574 9950 10173 10235 35814 7844 9856 10082 35667 10880 13496 15896 11197 35799 10983 15573 35647 11172 10578 16217
0.36 15599 12714 17118 10526 21837 15845 10865 10884 26576 9961 10181 10233 35829 7881 9844 10070 35659 10885 13475 15907 11203 35805 10980 15576 35658 11178 10582 16193
0.58 15621 12712 17108 10530 21814 15853 10867 10885 26574 9952 10176 10240 35853 7884 9856 10077 35634 10880 13486 15918 11230 35833 10980 15568 35678 11188 10577 16182
0.7 15616 12692 17087 10526 21859 15826 10867 10885 26566 9961 10184 10238 35843 7879 9866 10074 35652 10887 13503 15901 11250 35837 10985 15567 35681 11195 10584 16188
0.88 15587 12675 17104 10527 21832 15828 10863 10883 26571 9951 10184 10244 35829 7883 9857 10071 35638 10881 13484 15900 11265 35843 10985 15559 35701 11209 10577 16194
1.08 15607 12686 17107 10529 21853 15836 10865 10883 26585 9969 10175 10228 35817 7869 9861 10072 35644 10882 13478 15908 11294 35864 10978 15575 35713 11216 10581 16185
