0.32 15606 12773 17143 10547 21924 15929 10917 10915 26677 10009 10248 10252 35960 7994 9930 10150 35831 11019 13510 15922 11156 35678 10914 15536 35669 11154 10540 16216
0.32 15614 12744 17135 10546 21914 15880 10914 10915 26644 10011 10243 10249 35966 8001 9938 10157 35799 11025 13507 15911 11153 35691 10908 15515 35654 11159 10545 16220
0.32 15606 12756 17139 10546 21924 15883 10914 10916 26658 10002 10244 10250 35964 7996 9934 10150 35801 11022 13511 15902 11156 35683 10907 15520 35656 11168 10547 16224
0.32 15614 12745 17173 10546 21865 15871 10917 10917 26676 10004 10240 10259 35945 7971 9932 10157 35821 11026 13519 15894 11152 35684 10909 15523 35653 11169 10533 16212
0.32 15605 12747 17151 10547 21905 15901 10915 10917 26646 10005 10239 10254 35964 8001 9929 10155 35825 11015 13508 15898 11154 35685 10897 15510 35648 11160 10538 16236
0.32 15606 12744 17141 10546 21907 15896 10915 10917 26652 10004 10248 10248 35943 8012 9946 10153 35804 11018 13517 15897 11174 35688 10903 15514 35661 11155 10543 16212
0.32 15610 12737 17144 10546 21895 15891 10917 10917 26630 10008 10246 10250 35969 8018 9937 10162 35809 11015 13503 15900 11164 35679 10913 15525 35652 11161 10538 16217
0.32 15606 12749 17135 10547 21890 15902 10917 10916 26647 10004 10243 10257 35961 7987 9933 10147 35798 11019 13524 15907 11157 35691 10911 15512 35659 11159 10541 16225
0.32 15602 12735 17139 10547 21893 15885 10917 10915 26647 10011 10248 10249 35955 7980 9924 10153 35795 11018 13506 15903 11156 35679 10902 15528 35650 11150 10537 16221
0.32 15634 12779 17158 10547 21928 15877 10915 10917 26653 10001 10243 10252 35953 7995 9926 10156 35778 11015 13518 15890 11160 35674 10908 15512 35655 11158 10535 16220
0.32 15630 12749 17126 10547 21887 15879 10917 10917 26661 10005 10243 10248 35964 8022 9939 10154 35812 11016 13503 15902 11149 35679 10907 15537 35664 11164 10537 16206
0.32 15623 12754 17144 10547 21916 15895 10917 10917 26639 10003 10244 10250 35968 7995 9933 10148 35821 11013 13513 15903 11154 35675 10912 15531 35655 11165 10540 16211
0.32 15621 12757 17155 10548 21907 15903 10914 10915 26661 10004 10247 10251 35971 8031 9943 10155 35817 11015 13525 15900 11154 35669 10900 15524 35661 11156 10540 16222
0.32 15612 12744 17155 10548 21914 15900 10916 10916 26659 10008 10242 10251 35977 7978 9931 10153 35819 11022 13512 15899 11159 35683 10906 15508 35658 11160 10534 16230
0.56 15611 12745 17141 10548 21910 15886 10918 10917 26652 10008 10245 10255 35970 7977 9937 10151 35818 11049 13505 15904 11161 35680 10906 15510 35652 11172 10534 16215
0.62 15622 12756 17158 10546 21923 15895 10911 10915 26657 10022 10250 10255 35977 8005 9933 10155 35848 11057 13509 15907 11178 35691 10909 15506 35658 11153 10533 16223
0.88 15625 12751 17159 10547 21912 15897 10915 10915 26654 10010 10243 10248 35990 8044 9941 10145 35894 11069 13518 15883 11177 35690 10904 15519 35657 11156 10535 16214
1.18 15618 12751 17126 10545 21914 15890 10916 10917 26672 10003 10244 10246 35989 8015 9934 10157 35923 11101 13515 15891 11182 35683 10901 15511 35662 11165 10534 16222
1.5 15628 12728 17135 10547 21914 15892 10912 10916 26653 10007 10246 10247 35990 7963 9949 10156 35991 11115 13513 15901 11190 35692 10904 15524 35657 11170 10528 16216
1.88 15602 12741 17129 10545 21907 15901 10917 10916 26634 10018 10247 10245 35995 7988 9927 10155 36052 11150 13523 15895 11205 35700 10899 15518 35657 11164 10537 16210
2.18 15604 12741 17148 10547 21913 15913 10917 10916 26666 10023 10241 10244 36018 8016 9933 10153 36107 11165 13526 15901 11213 35691 10905 15521 35654 11165 10541 16227
2.58 15612 12728 17135 10547 21917 15893 10911 10917 26665 10009 10246 10244 36028 8004 9943 10146 36182 11213 13517 15896 11221 35698 10901 15521 35659 11158 10528 16232
2.98 15592 12748 17153 10541 21893 15882 10911 10917 26641 10013 10241 10242 36036 7985 9937 10151 36307 11235 13522 15914 11227 35700 10901 15515 35666 11153 10537 16211
3.34 15587 12725 17147 10547 21913 15893 10909 10915 26657 10009 10245 10243 36043 8001 9940 10148 36359 11256 13520 15907 11222 35705 10891 15523 35668 11160 10533 16231
3.82 15624 12744 17145 10546 21905 15900 10915 10915 26649 9997 10242 10246 36007 8002 9939 10145 36435 11294 13509 15891 11240 35702 10898 15526 35662 11155 10534 16217
4.62 15601 12749 17178 10543 21914 15879 10910 10917 26661 10009 10246 10245 36066 7966 9941 10141 36546 11361 13515 15900 11240 35702 10900 15537 35657 11163 10544 16227
5.24 15616 12739 17151 10548 21932 15862 10911 10917 26632 10007 10241 10246 36053 8017 9937 10156 36590 11397 13527 15908 11241 35687 10901 15522 35666 11160 10545 16226
6.48 15601 12740 17124 10547 21932 15902 10905 10916 26680 10014 10239 10245 36061 8014 9931 10160 36689 11462 13525 15907 11253 35698 10890 15521 35660 11145 10543 16237
8.02 15619 12767 17133 10547 21929 15889 10906 10917 26694 10011 10240 10243 36052 7989 9944 10146 36776 11525 13535 15916 11250 35689 10903 15521 35663 11150 10539 16221
9.18 15633 12756 17154 10550 21911 15876 10901 10915 26659 10009 10239 10242 36091 7984 9939 10149 36822 11565 13529 15905 11252 35683 10900 15525 35669 11155 10545 16229
10.58 15623 12764 17153 10548 21909 15880 10901 10917 26669 9999 10241 10249 36105 7955 9946 10150 36890 11633 13545 15911 11259 35685 10903 15526 35671 11150 10539 16240
12.6 15608 12752 17177 10548 21911 15883 10898 10916 26653 9999 10238 10247 36111 7990 9942 10152 36946 11705 13528 15924 11271 35676 10894 15526 35665 11151 10544 16222
14.38 15625 12745 17114 10546 21911 15895 10897 10916 26649 9994 10233 10250 36129 7972 9945 10147 37008 11752 13537 15911 11261 35674 10909 15526 35670 11147 10546 16247
16.06 15591 12739 17137 10550 21909 15914 10897 10917 26682 10005 10235 10239 36111 7972 9944 10157 37029 11779 13526 15928 11273 35671 10892 15521 35673 11154 10533 16242
17.2 15613 12751 17119 10552 21916 15883 10899 10917 26645 9984 10226 10245 36117 7984 9949 10155 37055 11817 13537 15907 11273 35674 10889 15529 35679 11147 10546 16232
18.14 15600 12742 17105 10549 21926 15870 10895 10918 26650 9994 10226 10239 36130 7996 9945 10156 37081 11841 13546 15919 11282 35674 10899 15530 35675 11142 10549 16239
18.64 15636 12738 17164 10548 21931 15872 10897 10915 26665 9987 10220 10247 36115 7983 9943 10153 37096 11858 13540 15917 11281 35672 10894 15523 35674 11145 10544 16236
19.78 15632 12715 17137 10545 21912 15887 10893 10915 26629 9975 10225 10237 36111 7968 9935 10151 37096 11853 13535 15919 11301 35671 10901 15520 35675 11141 10543 16246
