0.12 15625 12785 17179 10573 21957 15952 10938 10933 26680 10027 10228 10223 35782 7873 9850 10070 35603 10796 13453 15883 11157 35569 10868 15536 35691 11160 10532 16266
0.12 15651 12786 17186 10571 21959 15963 10936 10933 26663 10034 10225 10221 35786 7872 9864 10071 35592 10797 13443 15876 11155 35569 10868 15534 35690 11163 10536 16265
0.12 15613 12800 17189 10572 21938 15953 10934 10933 26659 10030 10231 10225 35791 7870 9860 10068 35640 10791 13444 15881 11140 35564 10858 15537 35684 11158 10537 16254
0.12 15642 12788 17188 10572 21939 15953 10932 10934 26676 10030 10235 10235 35787 7906 9858 10068 35625 10790 13446 15873 11136 35559 10862 15538 35680 11163 10540 16264
0.12 15625 12799 17173 10571 21960 15965 10937 10935 26657 10024 10234 10225 35790 7871 9854 10071 35627 10790 13430 15878 11142 35563 10869 15524 35674 11162 10540 16278
0.12 15655 12798 17184 10576 21965 15936 10936 10933 26657 10024 10225 10226 35795 7942 9853 10075 35616 10799 13448 15874 11143 35568 10862 15532 35689 11168 10535 16253
0.12 15612 12783 17161 10573 21971 15977 10936 10933 26619 10035 10221 10225 35801 7869 9858 10066 35632 10795 13434 15874 11156 35566 10868 15529 35682 11163 10542 16279
0.12 15597 12793 17171 10571 21945 15980 10932 10933 26651 10030 10231 10225 35806 7899 9859 10066 35628 10792 13461 15876 11150 35575 10865 15532 35676 11154 10539 16276
0.12 15627 12793 17164 10573 21954 15972 10938 10933 26662 10030 10227 10225 35800 7902 9850 10067 35608 10795 13429 15869 11140 35567 10855 15516 35675 11165 10540 16261
0.12 15651 12774 17199 10571 21955 15947 10934 10933 26633 10015 10227 10226 35779 7869 9862 10069 35612 10789 13430 15874 11149 35548 10864 15528 35679 11161 10535 16267
0.12 15637 12810 17177 10571 21948 15953 10931 10933 26661 10022 10228 10227 35769 7877 9854 10067 35631 10791 13438 15874 11142 35561 10860 15523 35683 11155 10530 16268
0.12 15633 12783 17177 10572 21961 15958 10931 10933 26645 10025 10225 10234 35794 7883 9866 10087 35626 10793 13445 15875 11144 35567 10863 15535 35685 11169 10542 16274
0.12 15619 12803 17209 10574 21998 15975 10932 10933 26641 10021 10227 10225 35812 7891 9862 10082 35604 10790 13435 15885 11143 35562 10863 15535 35679 11151 10546 16276
0.14 15627 12800 17188 10573 21976 15953 10935 10933 26659 10022 10224 10223 35790 7869 9850 10077 35629 10790 13432 15870 11146 35558 10857 15529 35695 11174 10541 16279
0.14 15626 12792 17200 10571 21956 15999 10930 10933 26652 10024 10230 10230 35789 7852 9855 10066 35601 10790 13445 15881 11142 35567 10863 15526 35684 11163 10536 16268
0.14 15623 12788 17209 10572 21960 15967 10931 10931 26660 10037 10230 10227 35795 7863 9857 10071 35598 10791 13435 15876 11150 35571 10868 15535 35692 11165 10538 16252
0.16 15672 12775 17176 10571 21966 15992 10936 10933 26662 10039 10229 10224 35800 7913 9854 10070 35624 10795 13440 15865 11147 35577 10859 15538 35692 11158 10538 16277
0.18 15627 12800 17187 10571 21956 15988 10938 10933 26649 10045 10233 10223 35813 7891 9861 10062 35611 10797 13440 15878 11157 35579 10859 15519 35694 11167 10536 16272
0.2 15638 12806 17208 10571 21951 15978 10935 10933 26651 10052 10237 10221 35790 7904 9857 10065 35626 10785 13440 15876 11144 35565 10861 15547 35685 11163 10541 16261
0.22 15650 12811 17182 10573 21966 16009 10945 10939 26661 10072 10245 10227 35803 7914 9855 10073 35609 10792 13441 15870 11150 35577 10867 15532 35693 11160 10539 16275
0.28 15613 12815 17157 10572 21981 16058 10961 10938 26684 10098 10258 10223 35785 7895 9882 10081 35608 10805 13434 15886 11142 35567 10868 15517 35678 11163 10537 16287
0.38 15647 12819 17189 10571 21958 16123 10969 10936 26681 10139 10272 10230 35807 7883 9883 10077 35631 10803 13440 15880 11146 35562 10866 15546 35683 11160 10534 16272
