0.78 15646 12928 17184 10580 21981 16337 10950 10918 26578 10034 10222 10209 35815 7878 9856 10057 35609 10795 13440 15869 11141 35550 10856 15508 35684 11166 10529 16269
0.78 15658 12908 17204 10581 21945 16331 10954 10918 26603 10036 10222 10213 35815 7863 9851 10063 35615 10798 13441 15872 11149 35551 10859 15517 35676 11157 10529 16277
0.78 15658 12908 17148 10582 21977 16340 10955 10918 26579 10037 10229 10213 35815 7860 9857 10073 35635 10798 13436 15872 11151 35555 10858 15534 35683 11166 10529 16271
0.78 15646 12897 17193 10583 21982 16323 10951 10919 26574 10038 10227 10214 35824 7835 9847 10064 35620 10795 13440 15873 11138 35564 10863 15532 35680 11167 10529 16275
0.78 15668 12916 17181 10581 21960 16340 10947 10918 26586 10048 10225 10215 35826 7874 9868 10064 35620 10794 13427 15876 11155 35563 10862 15518 35675 11167 10533 16269
0.78 15646 12887 17146 10583 21934 16353 10953 10922 26582 10049 10231 10214 35793 7957 9854 10058 35620 10791 13426 15863 11149 35551 10850 15519 35682 11160 10534 16259
0.78 15630 12925 17184 10581 21982 16322 10954 10917 26575 10047 10226 10213 35815 7906 9844 10062 35663 10787 13452 15867 11148 35555 10858 15512 35682 11156 10534 16266
0.78 15632 12885 17180 10579 21967 16326 10949 10919 26592 10052 10229 10213 35836 7902 9849 10062 35643 10791 13436 15861 11138 35559 10860 15530 35678 11157 10530 16272
0.78 15674 12904 17195 10580 21980 16361 10950 10919 26589 10049 10218 10219 35795 7889 9846 10060 35618 10787 13435 15880 11147 35564 10858 15521 35671 11152 10533 16270
0.76 15666 12923 17188 10581 21974 16327 10947 10918 26592 10038 10222 10212 35808 7875 9856 10061 35594 10787 13419 15877 11135 35562 10854 15528 35673 11160 10537 16255
0.76 15647 12903 17175 10579 21965 16348 10955 10917 26581 10037 10222 10217 35802 7883 9869 10065 35630 10793 13438 15858 11147 35559 10863 15524 35673 11163 10537 16285
0.76 15649 12923 17179 10582 21993 16379 10953 10917 26580 10037 10220 10215 35782 7903 9852 10057 35612 10793 13423 15863 11142 35553 10862 15530 35674 11154 10536 16279
0.76 15668 12896 17191 10579 21950 16329 10957 10920 26567 10046 10231 10210 35809 7857 9853 10054 35582 10792 13444 15870 11143 35548 10853 15517 35668 11155 10530 16268
0.78 15660 12919 17170 10582 21998 16360 10954 10921 26571 10049 10228 10218 35805 7891 9845 10064 35597 10794 13444 15868 11132 35556 10860 15505 35677 11164 10525 16255
0.9 15675 12921 17169 10579 21965 16382 10951 10918 26603 10040 10222 10214 35827 7910 9856 10063 35607 10789 13426 15858 11139 35557 10857 15522 35668 11159 10525 16260
1.16 15675 12942 17159 10579 21948 16422 10955 10920 26587 10044 10222 10209 35823 7890 9845 10059 35608 10790 13430 15874 11145 35551 10863 15529 35664 11162 10534 16266
1.28 15676 12962 17175 10580 21985 16451 10963 10917 26578 10055 10235 10206 35815 7875 9858 10058 35614 10794 13438 15879 11148 35554 10856 15525 35681 11156 10535 16262
1.46 15661 12937 17196 10583 21989 16550 10963 10916 26562 10060 10230 10217 35801 7881 9854 10062 35605 10793 13446 15863 11138 35551 10855 15519 35673 11157 10532 16274
2.12 15648 12965 17210 10582 21985 16676 10973 10919 26586 10057 10244 10209 35813 7850 9868 10055 35596 10794 13428 15863 11139 35562 10859 15523 35666 11147 10535 16277
2.16 15644 12975 17206 10583 22003 16715 10985 10919 26590 10069 10235 10212 35822 7894 9857 10063 35626 10791 13451 15871 11138 35564 10859 15529 35686 11163 10532 16278
2.44 15666 12989 17180 10586 21983 16797 11000 10917 26586 10075 10235 10209 35803 7864 9847 10055 35616 10791 13432 15887 11144 35555 10855 15524 35675 11156 10526 16257
2.9 15668 12991 17191 10584 22006 16944 10997 10917 26562 10075 10238 10206 35802 7908 9861 10063 35596 10789 13441 15874 11141 35562 10859 15496 35674 11163 10529 16259
3.34 15666 13011 17196 10584 22038 17110 11025 10919 26576 10090 10242 10215 35789 7867 9846 10066 35622 10788 13425 15860 11144 35551 10853 15515 35674 11158 10524 16279
3.96 15679 13029 17194 10588 22008 17272 11037 10918 26584 10086 10243 10220 35805 7872 9864 10057 35628 10791 13447 15860 11132 35554 10858 15515 35675 11154 10523 16274
4.62 15668 13050 17218 10591 22051 17396 11045 10922 26613 10093 10244 10213 35809 7879 9850 10068 35611 10785 13436 15868 11132 35555 10856 15536 35675 11165 10532 16280
4.92 15680 13078 17206 10590 22024 17437 11057 10924 26587 10090 10245 10208 35815 7914 9873 10060 35628 10789 13432 15862 11135 35551 10857 15514 35671 11148 10533 16254
6.4 15660 13091 17204 10589 22065 17593 11075 10921 26580 10095 10250 10215 35806 7883 9852 10052 35631 10785 13438 15857 11139 35549 10854 15527 35674 11157 10533 16269
7.08 15680 13109 17179 10592 22089 17699 11083 10925 26589 10100 10251 10211 35816 7877 9852 10063 35623 10780 13425 15870 11135 35556 10857 15511 35667 11151 10541 16264
7.94 15668 13130 17223 10589 22105 17772 11087 10925 26591 10113 10253 10214 35809 7908 9852 10052 35622 10786 13419 15866 11140 35540 10853 15529 35673 11162 10529 16257
8.86 15653 13146 17256 10595 22117 17858 11101 10925 26601 10115 10257 10214 35802 7913 9860 10052 35618 10785 13442 15852 11131 35546 10858 15519 35678 11157 10539 16269
10.18 15693 13138 17198 10595 22154 17969 11116 10927 26596 10117 10260 10211 35808 7866 9854 10055 35613 10787 13440 15871 11141 35548 10851 15507 35667 11166 10534 16260
11.66 15663 13198 17225 10599 22185 18007 11128 10929 26608 10132 10267 10211 35809 7939 9851 10059 35587 10781 13428 15869 11134 35541 10842 15538 35673 11156 10527 16267
11.66 15665 13191 17225 10598 22179 18042 11117 10931 26590 10130 10269 10209 35789 7879 9856 10057 35612 10779 13422 15856 11133 35543 10858 15521 35677 11167 10530 16281
12.64 15678 13216 17209 10598 22209 18109 11126 10930 26624 10133 10272 10213 35803 7874 9852 10059 35592 10782 13434 15869 11130 35546 10852 15537 35678 11150 10529 16264
14.42 15694 13256 17217 10596 22235 18161 11145 10931 26583 10132 10276 10215 35811 7870 9869 10063 35589 10778 13432 15862 11129 35538 10855 15529 35673 11156 10537 16274
16.54 15715 13277 17237 10603 22246 18205 11163 10933 26595 10139 10280 10209 35785 7883 9852 10054 35602 10782 13422 15863 11142 35538 10850 15518 35668 11152 10526 16258
16.28 15684 13291 17214 10607 22280 18233 11177 10933 26580 10141 10286 10213 35783 7887 9850 10058 35596 10785 13433 15882 11131 35541 10852 15529 35675 11157 10528 16255
18.16 15693 13313 17244 10604 22298 18277 11186 10933 26601 10164 10285 10211 35765 7914 9853 10067 35580 10777 13423 15862 11126 35527 10847 15533 35666 11162 10532 16265
18.76 15695 13326 17253 10606 22319 18323 11168 10933 26594 10166 10289 10214 35799 7923 9871 10064 35610 10774 13434 15862 11126 35536 10859 15540 35666 11157 10531 16268
21.22 15702 13351 17244 10605 22356 18350 11188 10940 26583 10155 10294 10215 35761 7858 9858 10066 35600 10780 13419 15880 11133 35538 10847 15523 35672 11158 10532 16270
24.04 15715 13387 17236 10611 22428 18444 11207 10941 26593 10166 10300 10218 35784 7892 9862 10063 35601 10780 13431 15875 11118 35532 10853 15526 35671 11159 10527 16265
28.0 15735 13425 17269 10620 22469 18472 11217 10946 26593 10177 10312 10217 35787 7826 9850 10070 35588 10785 13451 15870 11120 35537 10851 15517 35685 11161 10531 16271
30.1 15725 13419 17255 10619 22475 18519 11228 10949 26581 10185 10323 10220 35774 7895 9865 10060 35591 10775 13434 15886 11128 35532 10851 15524 35678 11152 10526 16269
32.72 15763 13453 17273 10621 22491 18575 11241 10953 26589 10194 10332 10224 35796 7896 9855 10067 35606 10775 13424 15868 11122 35541 10852 15551 35684 11157 10534 16286
35.04 15757 13453 17252 10625 22541 18601 11248 10956 26613 10201 10338 10230 35801 7890 9867 10073 35610 10774 13416 15889 11114 35530 10854 15518 35668 11160 10529 16276
35.96 15783 13473 17270 10628 22546 18627 11265 10961 26629 10208 10348 10221 35794 7865 9859 10078 35610 10779 13428 15873 11117 35530 10845 15518 35669 11158 10522 16261
37.26 15768 13495 17278 10635 22565 18627 11260 10961 26640 10218 10355 10219 35804 7859 9854 10078 35605 10775 13445 15871 11126 35532 10858 15515 35685 11162 10535 16283
39.24 15788 13496 17283 10630 22581 18654 11269 10963 26624 10223 10358 10231 35783 7852 9879 10074 35594 10774 13433 15881 11119 35518 10852 15527 35659 11153 10523 16279
41.08 15770 13504 17262 10635 22593 18672 11270 10964 26627 10231 10366 10227 35778 7874 9856 10079 35576 10771 13414 15873 11129 35521 10847 15513 35669 11158 10523 16277
42.58 15800 13551 17265 10636 22622 18683 11280 10965 26615 10238 10374 10236 35777 7870 9879 10076 35597 10778 13435 15874 11123 35517 10846 15537 35667 11159 10523 16279
44.74 15807 13530 17276 10637 22652 18700 11293 10963 26632 10247 10377 10233 35772 7871 9869 10079 35610 10774 13417 15873 11119 35524 10852 15539 35665 11154 10529 16302
44.58 15773 13521 17289 10643 22652 18697 11281 10969 26597 10251 10381 10230 35797 7879 9866 10084 35617 10770 13436 15879 11119 35525 10854 15525 35674 11147 10524 16279
45.58 15784 13525 17306 10643 22667 18733 11303 10971 26631 10259 10388 10236 35794 7867 9879 10074 35591 10771 13432 15874 11117 35517 10844 15525 35676 11153 10532 16277
47.16 15828 13554 17282 10643 22644 18748 11314 10971 26617 10266 10389 10235 35776 7865 9874 10078 35586 10774 13426 15878 11119 35520 10851 15521 35675 11149 10526 16282
47.82 15824 13526 17303 10645 22664 18745 11310 10971 26607 10271 10391 10236 35797 7856 9866 10081 35586 10772 13424 15878 11111 35531 10844 15517 35681 11143 10527 16284
49.38 15816 13530 17293 10645 22671 18773 11315 10972 26640 10277 10399 10244 35787 7862 9876 10074 35601 10769 13428 15872 11121 35504 10845 15532 35662 11156 10531 16263
51.0 15814 13552 17272 10651 22703 18767 11317 10975 26630 10292 10404 10236 35779 7890 9877 10082 35597 10759 13422 15888 11114 35514 10837 15527 35671 11144 10528 16276
51.5 15828 13553 17295 10652 22709 18795 11341 10973 26624 10308 10406 10240 35787 7879 9883 10089 35625 10775 13426 15873 11116 35507 10849 15521 35667 11156 10531 16285
51.58 15836 13555 17329 10652 22686 18809 11320 10973 26639 10295 10410 10238 35790 7897 9873 10092 35614 10771 13413 15881 11111 35518 10851 15530 35671 11149 10530 16295
51.08 15844 13578 17283 10651 22694 18818 11334 10975 26648 10303 10417 10249 35793 7861 9873 10079 35605 10774 13423 15874 11123 35513 10844 15534 35671 11159 10533 16270
50.62 15828 13525 17307 10654 22682 18803 11324 10977 26642 10299 10415 10240 35793 7905 9872 10090 35583 10767 13426 15893 11110 35520 10849 15528 35675 11150 10524 16261
50.14 15847 13565 17297 10652 22699 18776 11326 10979 26638 10295 10415 10237 35799 7853 9862 10092 35578 10770 13412 15890 11116 35509 10847 15519 35679 11156 10534 16290
49.76 15842 13554 17304 10654 22717 18808 11342 10978 26667 10298 10413 10241 35795 7899 9876 10097 35558 10770 13422 15891 11113 35515 10847 15528 35672 11150 10537 16292
49.44 15836 13554 17300 10653 22699 18792 11318 10977 26622 10309 10414 10243 35783 7911 9871 10090 35594 10766 13428 15892 11102 35518 10847 15524 35681 11141 10529 16286
48.36 15806 13542 17337 10655 22688 18802 11325 10979 26639 10291 10418 10243 35779 7915 9883 10086 35591 10767 13401 15888 11112 35513 10847 15523 35671 11147 10522 16274
41.62 15807 13514 17288 10652 22684 18766 11298 10979 26643 10272 10407 10239 35789 7885 9869 10084 35595 10773 13429 15888 11112 35511 10854 15535 35676 11152 10524 16290
37.64 15794 13477 17287 10654 22631 18719 11290 10974 26641 10259 10406 10236 35789 7865 9858 10086 35608 10773 13413 15888 11113 35517 10849 15527 35680 11156 10525 16277
33.4 15799 13487 17309 10644 22598 18687 11272 10971 26661 10245 10402 10238 35799 7889 9878 10085 35618 10774 13419 15885 11103 35523 10855 15525 35680 11145 10525 16261
32.16 15786 13470 17307 10645 22558 18666 11276 10969 26647 10231 10387 10237 35810 7864 9882 10091 35611 10772 13421 15883 11121 35525 10846 15516 35670 11148 10524 16276
28.42 15776 13468 17290 10641 22542 18649 11267 10965 26640 10220 10382 10232 35800 7902 9873 10076 35583 10776 13424 15880 11116 35528 10849 15522 35680 11154 10532 16281
26.48 15756 13457 17292 10636 22535 18600 11247 10963 26642 10215 10371 10233 35807 7866 9863 10075 35601 10770 13429 15886 11115 35519 10856 15516 35670 11155 10525 16272
24.28 15773 13454 17283 10630 22493 18560 11242 10961 26625 10204 10356 10230 35786 7887 9863 10083 35597 10778 13442 15884 11121 35522 10851 15545 35673 11154 10530 16275
22.58 15773 13422 17252 10631 22475 18565 11229 10955 26641 10194 10350 10229 35795 7891 9868 10077 35599 10775 13425 15873 11112 35520 10851 15532 35671 11161 10527 16274
19.7 15723 13402 17305 10625 22435 18487 11234 10955 26594 10196 10351 10225 35775 7882 9863 10069 35612 10779 13422 15880 11119 35528 10852 15534 35669 11156 10525 16282
19.28 15740 13379 17261 10627 22410 18463 11227 10955 26610 10183 10337 10229 35778 7888 9858 10068 35613 10778 13423 15876 11116 35519 10852 15533 35663 11155 10535 16274
16.4 15754 13379 17259 10621 22395 18462 11217 10948 26628 10177 10328 10224 35802 7922 9882 10068 35595 10773 13435 15867 11121 35523 10853 15518 35668 11141 10527 16293
15.94 15711 13391 17258 10621 22371 18418 11212 10948 26587 10178 10317 10227 35788 7850 9875 10071 35605 10777 13416 15865 11116 35527 10847 15515 35670 11149 10532 16292
14.22 15706 13355 17257 10615 22342 18380 11191 10947 26599 10166 10309 10217 35777 7847 9859 10071 35609 10777 13435 15878 11113 35532 10854 15523 35671 11152 10529 16255
12.38 15697 13336 17233 10614 22338 18342 11185 10939 26625 10150 10301 10221 35800 7881 9867 10075 35618 10773 13426 15872 11128 35526 10850 15523 35673 11150 10531 16284
12.4 15694 13295 17271 10616 22322 18321 11193 10939 26598 10149 10295 10228 35790 7891 9860 10067 35590 10773 13441 15875 11124 35529 10857 15518 35674 11152 10530 16275
10.68 15718 13283 17274 10612 22282 18257 11166 10940 26603 10136 10293 10216 35799 7864 9861 10061 35577 10769 13434 15881 11124 35532 10857 15524 35677 11155 10529 16263
10.58 15669 13286 17281 10613 22259 18263 11161 10935 26599 10144 10290 10224 35797 7855 9853 10060 35596 10773 13442 15874 11129 35534 10856 15530 35675 11161 10529 16272
8.68 15695 13259 17238 10609 22252 18190 11169 10931 26595 10127 10282 10216 35787 7912 9862 10067 35604 10778 13428 15872 11125 35531 10854 15516 35674 11150 10525 16281
7.38 15704 13225 17226 10604 22211 18132 11135 10930 26594 10113 10269 10218 35783 7913 9850 10063 35621 10779 13429 15875 11127 35533 10846 15513 35679 11161 10525 16268
7.34 15672 13228 17197 10605 22195 18114 11118 10931 26607 10119 10267 10213 35786 7876 9853 10062 35627 10778 13441 15873 11130 35533 10847 15536 35683 11148 10527 16273
7.04 15697 13220 17219 10606 22184 18084 11101 10927 26585 10106 10259 10211 35796 7874 9847 10061 35612 10778 13435 15870 11134 35530 10855 15513 35674 11147 10526 16273
6.6 15683 13205 17209 10603 22185 18069 11091 10929 26561 10096 10262 10214 35793 7867 9856 10059 35592 10772 13426 15865 11133 35538 10846 15505 35671 11155 10530 16272
6.6 15694 13202 17232 10603 22169 18025 11087 10926 26579 10096 10259 10213 35765 7827 9865 10059 35599 10775 13433 15864 11129 35535 10850 15529 35665 11152 10522 16294
6.34 15686 13190 17192 10601 22169 18016 11073 10924 26588 10095 10253 10212 35782 7913 9845 10055 35626 10775 13423 15867 11127 35531 10853 15523 35668 11157 10534 16289
5.84 15668 13182 17209 10603 22138 17967 11075 10924 26543 10086 10247 10207 35790 7863 9835 10055 35603 10776 13443 15879 11127 35539 10859 15527 35664 11155 10535 16251
5.5 15673 13151 17200 10597 22129 17927 11068 10924 26590 10090 10252 10213 35773 7867 9855 10062 35632 10781 13419 15863 11125 35538 10858 15541 35661 11157 10535 16280
4.94 15699 13156 17199 10600 22119 17897 11054 10924 26565 10082 10244 10207 35802 7873 9847 10056 35602 10779 13428 15864 11129 35540 10861 15521 35676 11154 10530 16264
4.76 15664 13140 17187 10596 22124 17891 11055 10924 26586 10071 10236 10213 35791 7861 9851 10056 35616 10781 13425 15866 11140 35550 10857 15527 35691 11153 10534 16277
3.96 15682 13133 17201 10597 22102 17848 11026 10923 26575 10072 10237 10205 35804 7907 9844 10059 35611 10775 13440 15879 11144 35548 10853 15541 35683 11158 10539 16273
3.74 15665 13101 17208 10593 22077 17794 11014 10921 26581 10056 10235 10205 35791 7866 9856 10057 35609 10778 13443 15877 11138 35549 10847 15525 35675 11155 10532 16267
3.4 15674 13105 17195 10593 22084 17750 11010 10920 26564 10057 10230 10205 35810 7898 9844 10058 35618 10785 13437 15879 11141 35546 10850 15528 35673 11155 10532 16274
3.0 15668 13062 17160 10591 22073 17689 10984 10916 26565 10042 10224 10206 35804 7886 9852 10063 35619 10778 13420 15878 11130 35543 10856 15526 35667 11159 10533 16256
2.44 15670 13052 17193 10591 22015 17619 10969 10919 26597 10045 10222 10213 35796 7872 9851 10060 35616 10778 13446 15867 11131 35537 10850 15528 35671 11152 10522 16268
2.28 15662 13019 17174 10595 22022 17532 10964 10917 26580 10044 10217 10208 35813 7857 9852 10060 35635 10783 13431 15871 11137 35549 10854 15531 35669 11154 10531 16263
1.8 15666 13010 17183 10588 22003 17454 10961 10916 26594 10030 10216 10209 35806 7869 9855 10059 35607 10780 13417 15882 11133 35551 10860 15509 35674 11157 10535 16270
1.86 15640 13022 17169 10588 22015 17419 10958 10918 26591 10021 10218 10208 35816 7897 9844 10056 35609 10778 13431 15872 11133 35540 10854 15517 35681 11156 10533 16280
1.48 15653 12991 17183 10589 22018 17358 10951 10917 26561 10029 10214 10210 35811 7861 9845 10061 35599 10779 13432 15870 11130 35542 10856 15527 35667 11162 10539 16269
1.46 15649 12995 17168 10587 22003 17298 10955 10917 26569 10017 10226 10213 35796 7900 9836 10068 35622 10785 13439 15860 11142 35538 10858 15515 35673 11169 10532 16273
1.2 15639 12968 17192 10584 22003 17244 10945 10919 26577 10026 10216 10214 35827 7872 9854 10065 35609 10783 13416 15866 11131 35549 10860 15526 35680 11155 10530 16274
1.16 15640 12975 17160 10588 22004 17174 10948 10918 26575 10027 10214 10212 35811 7872 9849 10070 35604 10782 13426 15858 11127 35541 10857 15522 35670 11167 10532 16279
1.04 15648 12941 17168 10586 22014 17141 10946 10918 26571 10021 10213 10213 35804 7871 9849 10068 35629 10785 13440 15865 11140 35554 10856 15521 35673 11161 10535 16271
1.08 15636 12950 17153 10590 21977 17097 10952 10923 26584 10018 10210 10210 35805 7883 9843 10055 35634 10787 13432 15871 11136 35550 10861 15530 35673 11151 10534 16266
1.08 15639 12971 17220 10587 21972 17020 10946 10924 26577 10015 10214 10217 35810 7871 9844 10068 35585 10784 13431 15883 11147 35547 10855 15526 35676 11167 10534 16269
1.08 15640 12943 17190 10587 21982 16960 10948 10923 26555 10022 10218 10212 35801 7864 9838 10065 35603 10782 13432 15870 11137 35553 10859 15526 35679 11166 10533 16262
1.0 15650 12944 17172 10587 22004 16918 10945 10923 26591 10028 10213 10214 35813 7889 9853 10065 35619 10784 13428 15882 11144 35551 10859 15537 35678 11163 10532 16258
1.02 15658 12945 17145 10587 21979 16841 10951 10923 26567 10019 10214 10223 35819 7883 9838 10063 35598 10786 13428 15879 11137 35540 10864 15525 35680 11162 10537 16267
0.96 15635 12935 17176 10584 21966 16820 10953 10924 26571 10017 10213 10212 35797 7896 9846 10059 35611 10790 13420 15882 11151 35546 10859 15538 35666 11169 10539 16268
0.88 15662 12918 17185 10582 21972 16789 10947 10921 26566 10028 10213 10219 35790 7881 9852 10068 35616 10787 13436 15878 11145 35555 10865 15517 35676 11160 10533 16268
0.9 15627 12917 17159 10583 21997 16751 10942 10923 26567 10024 10214 10219 35788 7920 9849 10073 35600 10778 13434 15864 11139 35554 10854 15502 35675 11165 10528 16258
0.94 15629 12928 17197 10586 21974 16703 10947 10924 26578 10027 10219 10220 35784 7872 9858 10071 35615 10791 13436 15872 11138 35545 10853 15522 35671 11163 10539 16266
0.8 15633 12914 17188 10581 21963 16680 10944 10923 26589 10017 10220 10215 35796 7916 9846 10069 35621 10793 13425 15882 11133 35559 10862 15513 35674 11154 10532 16281
0.64 15632 12900 17190 10588 21983 16589 10946 10926 26584 10017 10229 10215 35814 7870 9859 10067 35626 10786 13425 15868 11132 35552 10859 15528 35668 11157 10528 16277
0.68 15638 12918 17173 10589 21962 16545 10942 10923 26589 10024 10218 10221 35814 7893 9844 10062 35630 10790 13429 15878 11135 35557 10860 15516 35676 11158 10535 16270
0.58 15635 12895 17187 10585 21945 16517 10946 10923 26561 10018 10218 10220 35814 7886 9858 10078 35609 10782 13430 15870 11131 35552 10862 15519 35665 11155 10539 16256
0.52 15618 12909 17177 10588 21965 16473 10944 10923 26581 10028 10224 10217 35803 7860 9851 10064 35611 10794 13436 15869 11133 35562 10862 15524 35666 11164 10543 16260
0.44 15632 12879 17181 10588 21939 16375 10948 10923 26597 10015 10223 10219 35820 7869 9851 10070 35611 10787 13437 15878 11142 35546 10863 15523 35667 11154 10544 16269
0.42 15616 12872 17194 10586 21976 16342 10946 10924 26592 10025 10237 10222 35809 7884 9847 10064 35651 10792 13460 15873 11130 35552 10867 15526 35676 11155 10539 16274
0.34 15628 12865 17165 10581 21933 16312 10942 10924 26601 10029 10227 10218 35810 7904 9847 10068 35613 10792 13435 15864 11153 35556 10857 15530 35677 11164 10533 16259
0.26 15637 12869 17156 10581 21973 16290 10940 10925 26580 10024 10217 10222 35794 7874 9845 10058 35641 10788 13425 15884 11143 35566 10860 15524 35673 11162 10535 16262
0.24 15623 12874 17178 10585 21973 16238 10941 10924 26594 10027 10219 10218 35826 7874 9844 10072 35609 10794 13428 15875 11135 35539 10855 15529 35676 11160 10540 16276
0.18 15637 12864 17148 10582 21939 16226 10941 10923 26565 10021 10218 10219 35804 7868 9860 10067 35620 10788 13438 15873 11134 35549 10866 15537 35665 11160 10541 16257
0.18 15650 12859 17170 10583 21958 16181 10941 10925 26615 10031 10220 10223 35806 7897 9855 10066 35615 10793 13430 15880 11133 35554 10864 15533 35675 11160 10536 16273
0.2 15616 12862 17197 10585 21971 16192 10940 10925 26587 10021 10224 10220 35810 7899 9855 10074 35613 10793 13432 15873 11140 35556 10863 15528 35681 11151 10534 16287
0.2 15617 12860 17145 10580 21935 16208 10934 10925 26573 10017 10217 10232 35806 7886 9861 10063 35619 10790 13431 15879 11129 35565 10857 15528 35671 11150 10535 16269
0.2 15626 12863 17172 10583 21970 16206 10940 10923 26586 10022 10220 10227 35798 7865 9853 10071 35641 10791 13438 15873 11139 35556 10864 15526 35670 11156 10533 16274
0.22 15608 12866 17185 10583 21961 16205 10940 10923 26581 10031 10218 10228 35793 7868 9854 10066 35606 10798 13428 15886 11140 35555 10863 15524 35671 11153 10536 16271
0.22 15644 12884 17167 10583 21925 16201 10942 10924 26552 10019 10219 10219 35810 7878 9850 10066 35600 10799 13437 15871 11146 35561 10866 15518 35679 11153 10531 16253
0.24 15629 12855 17161 10581 21947 16212 10940 10927 26592 10016 10218 10233 35804 7888 9857 10068 35616 10794 13432 15887 11136 35561 10856 15531 35682 11158 10528 16261
0.24 15608 12850 17161 10587 21928 16223 10944 10927 26579 10032 10219 10219 35817 7857 9865 10067 35598 10799 13427 15866 11140 35561 10860 15511 35679 11162 10535 16264
0.24 15614 12861 17185 10586 21955 16218 10940 10925 26599 10024 10217 10222 35816 7888 9845 10079 35630 10798 13433 15879 11145 35565 10857 15524 35676 11159 10539 16270
0.24 15626 12853 17182 10588 21946 16221 10938 10925 26599 10018 10226 10222 35810 7866 9862 10075 35640 10794 13444 15873 11138 35564 10855 15528 35674 11160 10535 16276
0.26 15636 12857 17176 10582 21977 16218 10941 10925 26606 10022 10219 10220 35817 7885 9862 10070 35638 10794 13441 15862 11132 35565 10853 15533 35680 11169 10533 16275
0.26 15644 12868 17174 10581 21980 16228 10938 10926 26572 10023 10219 10232 35815 7860 9857 10079 35618 10790 13452 15879 11145 35569 10862 15507 35682 11164 10535 16284
0.26 15649 12861 17195 10583 21961 16209 10943 10925 26566 10027 10218 10219 35808 7904 9856 10069 35610 10794 13458 15874 11145 35561 10858 15515 35674 11158 10529 16258
